person_id;household_id;age;employed;sex;socioprofessional_class;has_driving_license;has_pt_subscription;census_person_id;hts_id
10696107;4802487;57;True;male;4;True;False;3218145;4363
10699493;4804153;20;False;female;8;True;True;3219264;2982
10699494;4804153;69;True;male;2;True;False;3219265;18052
10701099;4804969;78;False;female;7;True;False;3219763;8619
10711353;4809757;9;False;male;8;False;False;3223016;7594
10711354;4809757;4;False;female;8;False;False;3223017;8553
10711355;4809757;36;False;female;8;True;False;3223018;10078
10711356;4809757;40;True;male;3;True;False;3223019;5230
10711357;4809757;9;False;male;8;False;False;3223020;7990
10713834;4810852;50;True;male;3;True;False;3223782;11679
10714982;4811417;9;False;male;8;False;False;3224161;7518
10714983;4811417;37;True;female;3;True;False;3224162;4957
10714984;4811417;43;True;male;3;True;False;3224163;11321
10714985;4811417;6;False;male;8;False;False;3224164;8846
10719618;4813536;66;False;female;7;True;False;3225608;8430
10720564;4813976;62;False;male;7;True;False;3225897;8559
10720565;4813976;31;True;male;4;True;False;3225898;1021
10720566;4813976;33;False;male;8;True;False;3225899;6726
10720567;4813976;62;False;female;7;True;False;3225900;7541
10721285;4814293;73;False;female;7;False;False;3226130;8487
10723273;4815192;38;True;female;3;True;False;3226749;18171
10723274;4815192;39;True;male;3;True;False;3226750;4133
10723275;4815192;6;False;female;8;False;False;3226751;8132
10727048;4817004;84;False;female;7;True;True;3227936;7862
10730794;4818788;46;True;female;3;True;True;3229137;1586
10730966;4818858;55;True;female;3;True;False;3229186;977
10730967;4818858;18;False;female;8;False;True;3229187;1752
10730968;4818858;63;True;male;3;False;False;3229188;7959
10734990;4820785;7;False;female;8;False;True;3230448;8739
10734991;4820785;2;False;male;8;False;False;3230449;7820
10734992;4820785;41;True;male;6;True;True;3230450;8571
10734993;4820785;37;True;female;2;True;False;3230451;11286
10738188;4822372;26;True;male;4;False;False;3231450;2306
10740685;4823294;52;False;female;8;True;True;3232404;941
10740686;4823294;54;False;male;8;True;True;3232405;1597
10741821;4823675;29;True;female;4;False;False;3232756;10500
10741822;4823675;4;False;male;8;False;True;3232757;8597
10741823;4823675;3;False;male;8;False;False;3232758;8469
10741824;4823675;36;True;male;4;True;False;3232759;17516
10742559;4823957;63;True;female;3;True;False;3232991;17549
10742560;4823957;71;False;male;7;True;False;3232992;8150
10743487;4824292;52;True;male;5;True;False;3233299;8413
10743488;4824292;6;False;female;8;False;False;3233300;7673
10743489;4824292;16;False;male;8;False;True;3233301;5937
10743490;4824292;13;False;male;8;False;False;3233302;7990
10743491;4824292;49;True;female;5;False;True;3233303;7816
10743824;4824426;90;False;female;7;True;False;3233400;8512
10745554;4825099;43;True;male;6;False;True;3233964;2196
10745650;4825136;42;True;male;2;True;False;3234004;5850
10745651;4825136;49;True;female;4;True;False;3234005;4233
10745652;4825136;9;False;female;8;False;False;3234006;7608
10745653;4825136;10;False;male;8;False;False;3234007;8770
10745654;4825136;7;False;female;8;False;False;3234008;8406
10750352;4826862;19;False;female;8;False;False;3235534;15031
10750353;4826862;58;True;male;6;True;False;3235535;14296
10750354;4826862;52;True;female;4;True;True;3235536;18029
10752496;4827627;27;True;male;6;False;True;3236218;3142
10753382;4827931;77;False;female;8;False;True;3236493;2029
10754992;4828470;10;False;female;8;False;False;3236998;7673
10754993;4828470;14;False;male;8;False;False;3236999;7594
10754994;4828470;12;False;female;8;False;False;3237000;8132
10754995;4828470;49;True;female;5;True;False;3237001;6392
10754996;4828470;50;True;male;6;True;False;3237002;9094
10760963;4830783;40;True;female;5;False;True;3238920;3658
10762384;4831277;15;False;female;8;False;True;3239352;4467
10762385;4831277;12;False;female;8;False;False;3239353;7725
10762386;4831277;40;True;female;4;True;False;3239354;17876
10762387;4831277;48;True;male;3;False;False;3239355;1812
10766283;4832656;1;False;male;8;False;True;3240583;8597
10766284;4832656;24;False;female;8;False;True;3240584;17653
10766285;4832656;40;False;male;8;True;False;3240585;14006
10766286;4832656;1;False;female;8;False;False;3240586;8240
10766365;4832682;25;True;male;6;True;False;3240609;11441
10766366;4832682;20;False;female;8;False;True;3240610;17874
10766367;4832682;42;False;female;8;True;True;3240611;3917
10766368;4832682;11;False;male;8;False;False;3240612;8874
10766860;4832827;63;False;female;7;True;True;3240748;1415
10766861;4832827;77;False;male;7;True;True;3240749;1393
10766862;4832827;29;False;female;8;False;False;3240750;1875
10772732;4835001;76;False;female;7;True;True;3242580;307
10773365;4835236;23;False;female;8;False;False;3242800;244
10773366;4835236;52;False;male;8;True;True;3242801;9945
10773367;4835236;15;False;female;8;False;True;3242802;601
10773368;4835236;51;True;female;5;True;False;3242803;6424
10773369;4835236;65;False;female;8;True;True;3242804;14757
10774374;4835767;69;False;female;7;True;True;3243479;7640
10774375;4835767;69;False;male;7;True;False;3243480;7419
10775052;4836147;29;True;female;3;False;True;3243712;16837
10775476;4836357;3;False;female;8;False;False;3243835;8446
10775477;4836357;39;True;male;3;True;False;3243836;3827
10775478;4836357;44;True;female;3;True;False;3243837;5301
10777834;4837532;82;False;female;7;False;False;3244537;930
10777835;4837532;86;False;male;7;True;False;3244538;1538
10778285;4837737;77;False;male;7;True;True;3244683;7971
10779047;4838139;31;True;female;3;True;True;3244921;2254
10779687;4838484;32;True;female;3;True;False;3245119;5234
10779688;4838484;29;True;female;5;True;True;3245120;6435
10780764;4839059;95;False;female;7;False;True;3245467;1625
10782168;4839729;67;True;male;6;False;False;3245901;1027
10783946;4840636;55;True;male;4;True;True;3246434;14208
10785117;4841248;45;True;male;3;True;True;3246808;2256
10785118;4841248;14;False;male;8;False;False;3246809;7594
10785119;4841248;11;False;female;8;False;False;3246810;8783
10787247;4842383;77;False;female;7;True;True;3247479;1463
10787859;4842696;6;False;male;8;False;False;3247666;8874
10787860;4842696;28;True;female;3;True;False;3247667;18199
10787861;4842696;28;True;male;4;True;False;3247668;4555
10787862;4842696;2;False;male;8;False;True;3247669;8597
10787947;4842762;35;True;male;3;True;True;3247695;610
10788167;4842884;81;False;female;7;True;True;3247769;7862
10788168;4842884;80;False;male;7;True;False;3247770;6034
10792404;4845038;48;True;male;6;True;True;3249111;5485
10792405;4845038;46;True;male;5;True;True;3249112;6658
10794952;4846318;63;True;female;3;True;False;3249894;14660
10795649;4846711;29;True;female;3;False;True;3250114;7471
10795650;4846711;30;False;male;8;True;True;3250115;1339
10795700;4846731;43;True;male;5;False;True;3250138;7096
10795785;4846783;32;True;female;3;True;False;3250164;5234
10798710;4848305;75;False;female;8;False;True;3251050;1526
10798711;4848305;72;False;male;7;False;False;3251051;15067
10799399;4848660;35;True;male;3;False;True;3251249;2030
10799400;4848660;31;True;female;3;True;False;3251250;1120
10803579;4850831;77;False;female;7;False;True;3252538;1625
10803991;4851022;64;True;female;5;False;False;3252656;6843
10805144;4851615;51;True;male;3;True;True;3253011;2399
10806922;4852584;30;True;male;4;False;False;3253575;15066
10806923;4852584;29;True;female;4;False;False;3253576;4640
10808378;4853303;56;True;female;3;True;True;3254037;3938
10808379;4853303;22;False;female;8;False;True;3254038;3374
10808380;4853303;18;False;male;8;False;True;3254039;3902
10808381;4853303;56;True;male;3;True;False;3254040;13612
10809465;4853846;18;False;male;8;False;False;3254351;8546
10809466;4853846;52;True;female;3;True;False;3254352;5313
10809467;4853846;21;False;female;8;True;False;3254353;1711
10811589;4854875;9;False;female;8;False;False;3255039;8240
10811590;4854875;7;False;female;8;False;False;3255040;8586
10811591;4854875;46;True;female;3;True;False;3255041;4938
10811592;4854875;46;True;male;2;True;False;3255042;7777
10812469;4855325;50;True;female;3;True;False;3255304;1787
10814812;4856607;35;True;female;3;True;False;3256040;698
10814813;4856607;6;False;male;8;False;False;3256041;7908
10814814;4856607;38;True;male;3;True;True;3256042;13762
10814815;4856607;2;False;female;8;False;False;3256043;8240
10815032;4856704;35;False;female;8;True;True;3256113;17193
10815033;4856704;35;True;male;4;True;True;3256114;432
10816585;4857498;57;True;male;4;True;True;3256585;1239
10817521;4858025;42;True;male;2;True;False;3256859;14724
10817522;4858025;16;False;male;8;True;True;3256860;1414
10817523;4858025;11;False;male;8;False;False;3256861;7320
10821437;4860091;34;True;female;4;True;True;3258063;3304
10822409;4860512;64;True;female;3;True;False;3258410;17752
10822410;4860512;23;False;male;8;False;True;3258411;11524
10822411;4860512;25;False;male;8;False;True;3258412;6834
10822607;4860581;27;False;female;8;True;True;3258472;1227
10823046;4860787;24;True;female;5;False;True;3258616;17485
10823047;4860787;52;False;female;8;True;False;3258617;1759
10823262;4860868;19;True;male;4;True;False;3258680;748
10823263;4860868;58;False;female;8;True;False;3258681;4269
10823264;4860868;17;False;male;8;True;True;3258682;854
10823265;4860868;14;False;male;8;False;False;3258683;6994
10823879;4861126;36;True;female;4;False;True;3258862;1295
10824147;4861243;37;False;female;8;True;False;3258938;1649
10824148;4861243;8;False;male;8;False;False;3258939;8042
10824149;4861243;12;False;male;8;False;False;3258940;7704
10824215;4861274;70;False;female;7;False;True;3258959;2461
10828599;4863048;73;False;female;7;True;True;3260246;813
10828600;4863048;76;False;male;7;False;False;3260247;731
10831046;4864096;43;True;male;6;False;True;3261005;7003
10831047;4864096;39;True;female;5;False;True;3261006;8023
10831048;4864096;4;False;male;8;False;False;3261007;8846
10831049;4864096;71;False;female;7;False;False;3261008;8487
10833133;4865016;29;True;male;6;False;True;3261617;3142
10833134;4865016;27;True;female;5;False;True;3261618;5868
10833135;4865016;59;True;female;5;True;True;3261619;8227
10835271;4865875;26;False;female;8;False;False;3262281;13520
10835272;4865875;38;True;male;5;True;True;3262282;6972
10835273;4865875;6;False;male;8;False;False;3262283;8042
10835274;4865875;7;False;male;8;False;False;3262284;8770
10838433;4867166;60;False;male;7;True;False;3263284;8423
10838434;4867166;55;True;female;4;True;False;3263285;2365
10842881;4869020;69;False;female;7;False;False;3264646;8487
10843477;4869246;7;False;male;8;False;False;3264834;7820
10843478;4869246;12;False;male;8;False;False;3264835;8304
10843479;4869246;18;False;male;8;False;True;3264836;6518
10843480;4869246;23;False;male;8;False;False;3264837;17664
10843481;4869246;48;True;female;5;True;False;3264838;17690
10844705;4869771;61;True;female;4;False;False;3265244;6621
10844706;4869771;22;True;female;5;True;True;3265245;3638
10845797;4870237;77;False;female;7;True;True;3265568;1368
10847930;4871113;53;True;female;6;True;True;3266240;5458
10847931;4871113;26;True;male;6;False;True;3266241;5929
10847932;4871113;56;True;male;6;True;False;3266242;14343
10849563;4871854;57;True;male;6;True;False;3266746;3362
10849564;4871854;54;True;female;5;True;False;3266747;17471
10856192;4874578;33;True;female;4;False;True;3268770;2807
10856193;4874578;32;True;male;3;True;False;3268771;4207
10856194;4874578;4;False;female;8;False;False;3268772;8326
10856195;4874578;2;False;female;8;False;False;3268773;8240
10867335;4878926;19;False;male;8;True;False;3272243;18073
10867336;4878926;52;True;female;6;True;False;3272244;14882
10867337;4878926;16;False;male;8;False;False;3272245;3145
10867338;4878926;67;False;male;7;True;False;3272246;8261
10870203;4880116;12;False;female;8;False;False;3273109;14607
10870204;4880116;12;False;male;8;False;False;3273110;11349
10870205;4880116;54;True;male;6;True;False;3273111;7043
10870206;4880116;41;False;female;8;False;True;3273112;1909
10870842;4880351;75;False;male;7;True;False;3273324;4429
10870843;4880351;19;False;female;8;False;False;3273325;1533
10870844;4880351;28;True;male;3;True;False;3273326;3628
10870845;4880351;53;False;female;8;True;False;3273327;8489
10871270;4880542;8;False;male;8;False;False;3273453;8304
10871271;4880542;6;False;male;8;False;False;3273454;8042
10871272;4880542;48;True;male;6;True;True;3273455;5466
10871273;4880542;40;True;female;4;True;False;3273456;2364
10874610;4881903;40;False;male;8;True;True;3274445;14625
10877343;4883054;56;False;female;8;True;False;3275272;14469
10877344;4883054;59;True;male;4;True;False;3275273;4363
10879426;4883911;63;False;female;7;False;False;3275865;8049
10879427;4883911;85;False;female;7;True;True;3275866;2268
10884211;4885912;76;False;female;7;True;False;3277323;1343
10891672;4888975;0;False;male;8;False;False;3279664;7704
10891673;4888975;7;False;female;8;False;False;3279665;7985
10891674;4888975;36;True;female;5;True;False;3279666;7788
10893826;4889820;76;False;female;7;True;True;3280274;2268
10896818;4891155;47;True;male;2;True;False;3281241;759
10896819;4891155;45;True;female;4;True;True;3281242;11335
10896820;4891155;24;True;male;5;True;True;3281243;7042
10896821;4891155;16;False;female;8;False;True;3281244;8463
10898612;4891881;22;True;female;5;False;False;3281754;6976
10898613;4891881;31;True;female;5;True;True;3281755;7494
10898614;4891881;59;False;female;8;False;False;3281756;3417
10899827;4892347;64;False;female;8;False;False;3282122;10487
10899828;4892347;59;True;male;4;True;False;3282123;4767
10899829;4892347;87;False;female;7;False;False;3282124;17179
10904081;4894065;57;True;male;6;True;False;3283460;7873
10904082;4894065;31;True;male;6;True;False;3283461;17509
10904083;4894065;60;False;female;8;True;False;3283462;2804
10906987;4895333;65;True;male;4;True;False;3284367;7926
10906988;4895333;66;True;female;4;True;False;3284368;5765
10908179;4895831;67;False;male;7;True;False;3284740;7926
10908180;4895831;67;False;female;7;True;True;3284741;7640
10908677;4896015;47;True;male;3;True;False;3284898;1024
10908678;4896015;49;True;female;4;True;False;3284899;4233
10908679;4896015;18;False;male;8;False;True;3284900;2228
10911592;4897239;63;True;female;4;True;False;3285797;17642
10911593;4897239;93;False;female;7;True;False;3285798;4054
10913029;4897773;45;True;male;6;True;False;3286200;5060
10913030;4897773;77;False;male;7;True;True;3286201;7797
10913202;4897861;1;False;female;8;False;False;3286258;8329
10913203;4897861;36;True;male;3;True;True;3286259;14955
10913204;4897861;29;False;female;8;False;True;3286260;4467
10913898;4898153;61;True;female;5;True;False;3286480;1591
10916087;4899017;33;True;male;3;False;False;3287579;4505
10918454;4900074;37;True;female;3;True;True;3288293;8311
10918466;4900080;1;False;male;8;False;False;3288294;3508
10918467;4900080;33;True;female;4;True;False;3288295;13555
10918468;4900080;32;False;male;8;True;False;3288296;4641
10919274;4900395;42;True;female;5;False;True;3288534;1798
10919275;4900395;21;False;male;8;True;True;3288535;17470
10923294;4902164;8;False;female;8;False;False;3289751;8553
10923295;4902164;54;False;male;8;True;False;3289752;673
10923296;4902164;14;False;female;8;False;False;3289753;7673
10923297;4902164;16;False;female;8;False;True;3289754;17653
10923298;4902164;41;False;female;8;False;False;3289755;17422
10923299;4902164;4;False;male;8;False;False;3289756;874
10924690;4902710;69;False;male;7;True;False;3290164;14384
10924691;4902710;68;False;female;7;True;False;3290165;14468
10927704;4903986;45;True;male;3;True;True;3291066;946
10927705;4903986;18;False;female;8;False;False;3291067;11722
10932922;4906203;84;False;male;7;True;False;3292598;1744
10933274;4906370;9;False;male;8;False;False;3292713;14688
10933275;4906370;4;False;female;8;False;False;3292714;2628
10933276;4906370;38;True;male;3;True;False;3292715;1756
10933277;4906370;4;False;female;8;False;True;3292716;293
10933278;4906370;38;True;female;5;True;True;3292717;14893
10933866;4906630;33;True;male;2;True;False;3292881;2433
10933867;4906630;2;False;male;8;False;False;3292882;3727
10933868;4906630;33;True;female;3;True;True;3292883;3510
10936017;4907610;31;True;male;3;True;False;3293524;9898
10937055;4908091;1;False;female;8;False;False;3293849;17865
10937056;4908091;31;True;female;4;True;False;3293850;13590
10939627;4909198;58;True;male;4;True;True;3294611;14553
10939628;4909198;27;True;female;4;True;False;3294612;7714
10939629;4909198;51;True;female;5;True;False;3294613;14497
10939630;4909198;23;False;female;8;False;False;3294614;10475
10940001;4909338;50;True;male;4;True;False;3294727;4767
10940002;4909338;13;False;male;8;False;False;3294728;15948
10940682;4909616;39;True;male;3;True;False;3294919;6146
10940683;4909616;37;True;female;3;True;True;3294920;17136
10940684;4909616;9;False;male;8;False;True;3294921;1659
10940685;4909616;6;False;female;8;False;False;3294922;3549
10940974;4909741;41;True;male;3;True;False;3295007;1933
10940975;4909741;46;True;female;5;True;False;3295008;13291
10940976;4909741;10;False;male;8;False;False;3295009;3020
10940977;4909741;12;False;male;8;False;False;3295010;17677
10944487;4911238;48;True;female;4;True;False;3296095;1980
10944488;4911238;14;False;female;8;False;False;3296096;16543
10944489;4911238;18;False;female;8;False;True;3296097;601
10944490;4911238;53;True;male;4;True;True;3296098;14031
10949902;4913523;61;False;male;7;False;False;3297708;13977
10949903;4913523;55;True;female;3;True;False;3297709;2423
10949964;4913553;21;True;female;5;False;False;3297728;3405
10950534;4913805;68;False;female;7;True;False;3297903;14335
10953170;4914899;71;False;male;7;True;False;3298715;14028
10954156;4915347;32;True;female;3;True;False;3299000;5009
10954157;4915347;35;True;male;3;True;False;3299001;8653
10954158;4915347;1;False;male;8;False;False;3299002;16337
10960118;4917837;11;False;male;8;False;False;3300819;8846
10960119;4917837;51;False;female;8;True;False;3300820;11806
10960120;4917837;57;True;male;3;True;True;3300821;946
10960134;4917845;94;False;female;8;False;False;3300823;7802
10960549;4918022;23;True;male;3;False;False;3300946;13360
10961301;4918365;60;False;female;8;True;False;3301170;6197
10961302;4918365;62;False;male;7;True;False;3301171;13332
10961888;4918638;86;False;male;7;True;False;3301337;8363
10961889;4918638;35;True;female;3;True;False;3301338;486
10961890;4918638;69;False;female;7;False;False;3301339;6498
10965314;4920089;32;False;female;8;True;False;3302535;10989
10965315;4920089;37;False;male;8;True;False;3302536;1983
10966155;4920423;55;True;female;5;True;False;3302808;14987
10966156;4920423;26;True;male;4;False;False;3302809;2306
10966157;4920423;19;False;male;8;False;True;3302810;3902
10966158;4920423;57;True;male;6;True;False;3302811;7873
10966278;4920487;45;True;male;4;True;True;3302840;1770
10967368;4920953;64;False;female;7;True;True;3303155;6239
10972581;4923120;39;True;male;3;True;False;3304679;4781
10972582;4923120;36;True;female;5;True;False;3304680;14113
10976470;4924629;35;True;female;5;True;False;3305821;15165
10976471;4924629;9;False;female;8;False;False;3305822;5639
10976472;4924629;6;False;female;8;False;False;3305823;11775
10976473;4924629;13;False;male;8;False;False;3305824;10424
10976474;4924629;43;True;male;2;True;False;3305825;1983
10980814;4926418;65;False;female;8;False;False;3307032;7333
10983466;4927531;76;True;female;5;True;False;3307812;8720
10986746;4928813;30;False;female;8;True;False;3308757;5628
10986747;4928813;3;False;female;8;False;False;3308758;1966
10986748;4928813;2;False;female;8;False;True;3308759;6674
10986749;4928813;4;False;female;8;False;True;3308760;1775
10989504;4929941;10;False;male;8;False;False;3309581;4982
10989505;4929941;32;True;female;5;True;True;3309582;2219
10989506;4929941;8;False;male;8;False;False;3309583;2141
10989507;4929941;9;False;male;8;False;False;3309584;860
10989508;4929941;5;False;male;8;False;False;3309585;7320
10999348;4933923;18;False;male;8;False;False;3312615;8715
10999349;4933923;16;False;male;8;False;True;3312616;9193
10999350;4933923;54;True;male;5;True;False;3312617;13987
10999351;4933923;44;True;female;6;True;False;3312618;8114
11006813;4936886;22;True;female;5;True;False;3314925;10621
11006814;4936886;49;True;male;3;True;True;3314926;5517
11009654;4937940;30;True;male;5;True;True;3315808;6972
11009655;4937940;26;True;female;4;False;False;3315809;10500
11011525;4938630;5;False;male;8;False;False;3316401;10490
11011526;4938630;3;False;male;8;False;False;3316402;7990
11011527;4938630;36;True;female;5;True;False;3316403;14217
11011528;4938630;51;True;male;2;True;False;3316404;17143
11014347;4939683;54;True;female;5;True;True;3317577;14404
11014600;4939786;35;True;male;5;True;False;3317662;6142
11015168;4939981;90;False;female;7;False;True;3317837;14482
11016766;4940609;8;False;male;8;False;False;3318342;16329
11016767;4940609;28;True;female;5;False;False;3318343;2930
11016768;4940609;36;True;male;3;True;True;3318344;14473
11016769;4940609;5;False;female;8;False;False;3318345;2276
11017301;4940812;49;True;male;3;True;True;3318502;10870
11017302;4940812;47;False;female;8;True;False;3318503;8489
11017303;4940812;7;False;male;8;False;True;3318504;7512
11017304;4940812;10;False;female;8;False;False;3318505;4226
11022761;4942889;80;False;male;7;True;False;3320159;6034
11022762;4942889;76;False;female;7;True;False;3320160;7992
11023109;4942995;40;True;male;3;True;False;3320261;2510
11023110;4942995;26;True;female;4;True;False;3320262;5433
11031168;4946090;63;False;female;7;True;False;3322717;14582
11032178;4946467;26;True;male;6;True;False;3323025;3088
11032179;4946467;2;False;male;8;False;True;3323026;7512
11032180;4946467;26;False;female;8;True;False;3323027;11196
11037029;4948295;1;False;male;8;False;False;3324473;3221
11037030;4948295;30;True;male;6;True;False;3324474;15134
11037031;4948295;30;False;female;8;True;False;3324475;15084
11037032;4948295;4;False;female;8;False;False;3324476;14281
11037801;4948611;36;True;male;6;True;False;3324724;7709
11037802;4948611;31;True;female;5;True;False;3324725;13727
11037803;4948611;3;False;female;8;False;False;3324726;8240
11041923;4950174;87;False;male;7;True;True;3325965;1393
11041924;4950174;80;False;female;7;False;True;3325966;7508
11043022;4950623;65;False;female;7;False;False;3326329;14876
11043679;4950867;42;True;male;5;True;False;3326523;17102
11043680;4950867;1;False;male;8;False;False;3326524;8874
11043681;4950867;40;False;female;8;True;True;3326525;2101
11047244;4952153;56;True;female;3;True;False;3327621;212
11048035;4952477;8;False;male;8;False;True;3327865;5428
11048036;4952477;43;True;female;4;True;False;3327866;13555
11048037;4952477;13;False;male;8;False;False;3327867;10555
11048038;4952477;43;True;male;3;True;True;3327868;14973
11053343;4954463;62;True;female;4;True;False;3329706;10719
11055567;4955349;21;True;male;6;False;True;3330381;3142
11055568;4955349;6;False;male;8;False;False;3330382;10424
11055569;4955349;19;False;male;8;False;False;3330383;11713
11055570;4955349;45;False;female;8;True;False;3330384;16287
11055571;4955349;13;False;male;8;False;False;3330385;10424
11056240;4955626;28;False;female;8;False;True;3330586;2216
11058824;4956686;48;True;female;5;True;False;3331385;14987
11058825;4956686;53;True;male;3;True;True;3331386;7578
11058826;4956686;56;True;male;6;True;False;3331387;3515
11059048;4956778;57;True;male;5;True;False;3331451;17464
11059823;4957095;54;True;male;3;True;True;3331712;890
11059893;4957121;46;True;female;3;True;True;3331729;5716
11059894;4957121;13;False;female;8;False;False;3331730;10410
11059895;4957121;54;True;male;3;False;True;3331731;7551
11059896;4957121;11;False;female;8;False;False;3331732;7092
11062504;4958102;23;True;female;4;True;False;3332502;6422
11062505;4958102;20;False;male;8;False;False;3332503;8174
11062506;4958102;51;True;female;5;True;True;3332504;15196
11062507;4958102;53;False;male;8;True;False;3332505;2042
11062508;4958102;21;False;female;8;True;True;3332506;2587
11065601;4959279;30;False;male;8;True;True;3333444;2891
11065602;4959279;70;False;female;7;True;False;3333445;14335
11065603;4959279;70;False;male;7;False;False;3333446;13977
11067072;4959870;59;True;male;4;True;False;3333875;6171
11067073;4959870;27;False;male;8;True;False;3333876;4019
11067074;4959870;59;False;female;8;True;False;3333877;16287
11067075;4959870;23;False;female;8;False;True;3333878;11203
11067788;4960186;20;False;female;8;True;False;3334092;1711
11067789;4960186;20;True;female;5;False;False;3334093;3405
11067790;4960186;49;True;female;5;True;False;3334094;14196
11067791;4960186;57;True;male;6;True;False;3334095;17093
11067820;4960200;81;False;female;7;False;False;3334101;15895
11067821;4960200;65;False;male;8;True;False;3334102;1581
11070017;4961113;38;True;female;5;True;True;3334730;14013
11070018;4961113;10;False;female;8;False;False;3334731;5981
11070019;4961113;43;True;male;6;True;False;3334732;7994
11070265;4961217;69;False;male;7;True;False;3334806;15149
11070266;4961217;65;False;female;7;True;False;3334807;14582
11073534;4962517;10;False;female;8;False;False;3335784;11149
11073535;4962517;37;True;female;5;False;False;3335785;1794
11073536;4962517;32;False;male;8;False;True;3335786;7096
11074400;4962891;66;False;male;7;True;False;3336035;15127
11074401;4962891;54;True;female;6;True;True;3336036;18138
11079859;4965017;88;False;female;7;False;False;3337684;14523
11081581;4965717;41;True;female;3;True;False;3338201;6764
11081582;4965717;38;True;male;3;True;False;3338202;4147
11081583;4965717;14;False;female;8;False;False;3338203;3188
11082522;4966089;54;True;female;5;True;True;3338473;14404
11082523;4966089;73;False;male;7;True;False;3338474;14759
11084288;4966825;59;True;female;4;True;False;3339014;16981
11084289;4966825;62;True;male;3;True;False;3339015;4955
11084755;4967029;65;False;female;7;True;False;3339149;14313
11086059;4967584;42;True;male;3;True;True;3339538;14955
11086060;4967584;36;True;female;4;True;True;3339539;13528
11086061;4967584;68;False;female;7;True;False;3339540;13235
11086062;4967584;43;True;female;3;True;False;3339541;5141
11086063;4967584;10;False;male;8;False;False;3339542;8042
11086497;4967760;72;False;female;7;True;False;3339670;15148
11086498;4967760;77;False;male;7;True;True;3339671;7971
11089296;4968831;78;False;female;7;False;False;3340504;6387
11092574;4970190;68;False;male;7;False;False;3341529;5278
11094794;4971084;39;True;male;5;True;False;3342217;7065
11096482;4971792;30;True;female;4;True;False;3342738;13344
11099420;4973017;18;False;female;8;False;True;3343592;4467
11099421;4973017;47;True;female;6;True;False;3343593;16352
11099422;4973017;57;True;male;6;True;False;3343594;16256
11102149;4974115;76;False;female;7;True;True;3344394;8626
11107872;4976368;46;True;female;3;True;False;3346052;1572
11107873;4976368;13;False;male;8;False;False;3346053;16346
11116671;4979827;58;True;male;5;True;False;3348825;17696
11118843;4980734;75;False;female;7;False;False;3349392;5712
11118844;4980734;77;False;male;7;True;False;3349393;2539
11121517;4981799;23;True;female;5;True;True;3350062;10792
11121518;4981799;22;True;male;4;True;False;3350063;14415
11123276;4982529;70;False;male;7;True;False;3350496;15149
11123277;4982529;75;False;female;7;True;False;3350497;10729
11125833;4983544;50;True;female;4;True;False;3351152;17980
11125834;4983544;20;False;male;8;False;True;3351153;2228
11125835;4983544;16;False;female;8;False;True;3351154;11203
11126477;4983805;69;False;female;7;True;False;3351296;14582
11126478;4983805;71;False;male;7;True;False;3351297;14190
11126655;4983888;71;False;female;7;True;False;3351340;14335
11126987;4984045;1;False;female;8;False;False;3351434;17865
11126988;4984045;34;True;female;3;True;True;3351435;6535
11126989;4984045;3;False;female;8;False;False;3351436;10875
11126990;4984045;37;True;male;4;True;False;3351437;14720
11127770;4984359;31;True;male;5;True;True;3351651;7659
11127771;4984359;33;False;female;8;False;True;3351652;4962
11127873;4984403;2;False;female;8;False;False;3351685;2864
11127874;4984403;4;False;female;8;False;True;3351686;7341
11127875;4984403;42;True;male;4;True;False;3351687;14006
11127876;4984403;34;False;female;8;True;False;3351688;18102
11130536;4985482;71;False;male;7;True;False;3352370;14034
11130537;4985482;72;False;female;8;True;True;3352371;1297
11131305;4985792;62;True;male;3;True;True;3352599;2633
11131306;4985792;64;True;female;3;True;False;3352600;9957
11131477;4985849;34;True;female;2;True;True;3352642;7782
11131478;4985849;25;True;female;5;True;False;3352643;11177
11131479;4985849;62;True;male;2;True;False;3352644;11725
11131480;4985849;60;False;female;8;True;False;3352645;4824
11132365;4986209;80;False;male;7;True;False;3352886;4388
11132366;4986209;65;False;female;7;True;False;3352887;14666
11135751;4987577;56;True;male;2;True;False;3353751;8756
11135752;4987577;57;True;female;5;True;False;3353752;14196
11136273;4987784;3;False;female;8;False;False;3353880;3424
11136274;4987784;28;True;female;5;False;True;3353881;6497
11136275;4987784;33;True;male;6;True;False;3353882;15134
11136303;4987792;74;False;male;7;True;False;3353892;15127
11136304;4987792;72;False;female;7;True;False;3353893;14071
11138121;4988497;42;False;female;8;True;True;3354358;1083
11138122;4988497;8;False;female;8;False;False;3354359;633
11138123;4988497;14;False;male;8;False;False;3354360;4982
11138124;4988497;15;False;male;8;True;True;3354361;754
11138125;4988497;12;False;male;8;False;False;3354362;860
11138126;4988497;56;True;male;6;False;True;3354363;7101
11143302;4990649;81;False;male;7;True;False;3355704;10416
11143303;4990649;80;False;female;7;False;False;3355705;14523
11146218;4991910;5;False;female;8;False;True;3356438;1447
11146219;4991910;35;True;male;2;True;False;3356439;16964
11146220;4991910;32;True;female;4;True;False;3356440;13590
11148759;4992942;12;False;female;8;False;False;3357086;5055
11148760;4992942;36;True;female;5;True;False;3357087;13717
11148761;4992942;37;True;male;3;True;True;3357088;14473
11148762;4992942;8;False;male;8;False;False;3357089;3437
