household_id;iris_id;commune_id;departement_id;region_id;car_availability;bike_availability;use_motorcycle;number_of_vehicles;number_of_bikes;income;census_household_id
4090195;930620103;93062;93;11.0;all;none;False;2;0;4986.697817344423;1228354
4091725;930770105;93077;93;11.0;all;some;False;1;1;4263.650224875162;1228837
4094837;930620103;93062;93;11.0;all;all;False;1;2;571.2378863555386;1229828
4095857;930770109;93077;93;11.0;all;all;False;1;3;11.382074021449858;1230156
4096224;930490101;93049;93;11.0;some;some;False;1;1;5084.496670485896;1230267
4097409;930770112;93077;93;11.0;all;none;False;1;0;2567.7466835457058;1230656
4097791;930490105;93049;93;11.0;none;some;False;0;2;4467.163937906323;1230781
4098706;930620104;93062;93;11.0;none;all;False;0;6;3422.131279929669;1231093
4099896;930620102;93062;93;11.0;all;none;False;1;0;3778.5904108148948;1231466
4100266;930490104;93049;93;11.0;some;none;False;1;0;1970.764179256181;1231584
4102323;930490106;93049;93;11.0;none;all;False;0;1;2069.765712464079;1232262
4105190;930620104;93062;93;11.0;some;none;False;1;0;3194.7045654976714;1233189
4105192;930770111;93077;93;11.0;all;some;False;3;3;3210.4698659047535;1233190
4105680;930770108;93077;93;11.0;all;all;False;1;1;1703.865941387329;1233359
4105758;930490102;93049;93;11.0;all;none;False;2;0;6193.178666561253;1233384
4107993;930490108;93049;93;11.0;none;none;False;0;0;1750.669614606293;1234084
4110639;930620104;93062;93;11.0;all;some;False;3;3;12163.73631261788;1234941
4111059;930770108;93077;93;11.0;all;none;False;1;0;1632.9325392055073;1235081
4111650;930490107;93049;93;11.0;none;none;False;0;0;2825.1066037868713;1235263
4112190;930620104;93062;93;11.0;all;none;False;1;0;5495.995206173279;1235430
4114054;930770108;93077;93;11.0;some;all;False;1;3;2624.574756478224;1236055
4114955;930490106;93049;93;11.0;all;none;False;3;0;1752.5815359421158;1236341
4115199;930490109;93049;93;11.0;none;none;False;0;0;1564.1024435967236;1236425
4115856;930490104;93049;93;11.0;some;all;False;1;2;3168.3174058367013;1236635
4116622;930080114;93008;93;11.0;none;none;False;0;0;1975.5977107938747;1236890
4117180;930080116;93008;93;11.0;none;none;False;0;0;877.8762742868322;1237078
4117394;930080107;93008;93;11.0;some;some;False;1;1;1755.479783369582;1237151
4121335;930080112;93008;93;11.0;none;none;False;0;0;1690.8139905389976;1238482
4121655;930080116;93008;93;11.0;none;none;False;0;0;4932.635189959825;1238601
4122150;930080112;93008;93;11.0;none;none;False;0;0;1298.7945555198278;1238767
4122618;930080106;93008;93;11.0;none;none;False;0;0;6899.289870286626;1238912
4124777;930080111;93008;93;11.0;none;none;False;0;0;2559.0045758819;1239657
4125329;930080101;93008;93;11.0;none;none;False;0;0;800.352767652663;1239843
4125456;930080113;93008;93;11.0;all;none;False;1;0;1216.8127750626963;1239887
4125860;930080107;93008;93;11.0;none;none;False;0;0;3251.817790939433;1240012
4125990;930080101;93008;93;11.0;none;none;False;0;0;3580.4432793660426;1240055
4126027;930080112;93008;93;11.0;none;none;False;0;0;2522.2088018290015;1240070
4126135;930080106;93008;93;11.0;none;none;False;0;0;61.71799992356943;1240110
4126876;930080101;93008;93;11.0;none;none;False;0;0;3383.3601811999815;1240344
4128461;930080114;93008;93;11.0;all;none;False;1;0;1914.0402737939266;1240900
4129345;930080104;93008;93;11.0;none;none;False;0;0;1078.5310632029302;1241206
4130122;930080110;93008;93;11.0;none;none;False;0;0;1404.7725340205661;1241458
4133827;930080117;93008;93;11.0;some;none;False;1;0;2363.821290661956;1242692
4135467;930080111;93008;93;11.0;none;none;False;0;0;1524.0854213446876;1243231
4135615;930080102;93008;93;11.0;some;some;False;2;2;3963.319642233483;1243273
4136725;930290603;93029;93;11.0;some;none;False;1;0;2065.0641289239175;1243645
4137793;930290402;93029;93;11.0;some;none;False;2;0;4306.477835468393;1243980
4141239;930290601;93029;93;11.0;all;all;False;1;2;2444.2928403974365;1245073
4142242;930290803;93029;93;11.0;all;all;False;1;3;2826.2061101285517;1245420
4142848;930290301;93029;93;11.0;some;all;False;1;4;1608.9818025986792;1245614
4143419;930290604;93029;93;11.0;some;none;False;2;0;613.2949510323193;1245798
4144539;930290203;93029;93;11.0;all;some;False;2;1;2896.916692641973;1246150
4145382;930290402;93029;93;11.0;all;none;False;3;0;4153.246661015027;1246433
4146825;930290602;93029;93;11.0;all;all;False;1;5;1586.9141863233472;1246886
4146845;930290702;93029;93;11.0;all;all;False;1;8;2035.065857611864;1246891
4147030;930290802;93029;93;11.0;all;none;False;1;0;2533.43907760221;1246953
4147990;930290403;93029;93;11.0;none;none;False;0;0;4187.325126798431;1247254
4148076;930290904;93029;93;11.0;none;some;False;0;1;3029.1197215022385;1247277
4148601;930290603;93029;93;11.0;all;some;False;2;2;1987.7935021749422;1247442
4149170;930290704;93029;93;11.0;some;none;False;1;0;2041.6716247650572;1247625
4150723;930290801;93029;93;11.0;some;some;False;1;2;3856.3724846902965;1248124
4151534;930290101;93029;93;11.0;all;some;False;1;1;3273.7080723776858;1248377
4152648;930290203;93029;93;11.0;some;none;False;1;0;2059.0025429138022;1248714
4153537;930290203;93029;93;11.0;all;none;False;1;0;2786.992722387204;1248992
4153812;930290203;93029;93;11.0;all;all;False;1;2;970.0630452043813;1249078
4155301;930290101;93029;93;11.0;some;all;False;1;4;5412.110935491984;1249534
4157914;930290102;93029;93;11.0;some;none;False;1;0;2826.417738681657;1250345
4158453;930290603;93029;93;11.0;all;none;False;1;0;1325.5300301634732;1250515
4159170;930290604;93029;93;11.0;some;some;False;1;2;6649.930052694017;1250752
4162951;930290602;93029;93;11.0;all;none;False;1;0;1519.3976913524648;1251950
4164200;930310104;93031;93;11.0;none;none;False;0;0;3110.950530490196;1252336
4164786;930310502;93031;93;11.0;all;none;False;1;0;1070.4703626356652;1252518
4167209;930310201;93031;93;11.0;some;some;False;1;2;4401.356302182201;1253311
4167320;930310601;93031;93;11.0;some;some;False;1;2;3307.585863834642;1253346
4167617;930310601;93031;93;11.0;none;none;False;0;0;1946.2212048236124;1253443
4168365;930310104;93031;93;11.0;all;none;False;1;0;1996.4645442170543;1253682
4168448;930310601;93031;93;11.0;all;none;False;1;0;543.2910873756114;1253708
4169037;930310403;93031;93;11.0;all;all;False;1;3;83.67972455050095;1253894
4170906;930310502;93031;93;11.0;none;none;False;0;0;101.4531058096448;1254462
4174142;930310303;93031;93;11.0;none;none;False;0;0;1378.1407608935942;1255481
4177223;930310104;93031;93;11.0;some;none;False;1;0;6275.3164917051145;1256452
4177895;930310502;93031;93;11.0;none;none;False;0;0;820.3063562743225;1256650
4178465;930310601;93031;93;11.0;none;all;False;0;1;1242.5194512985538;1256841
4179560;930310102;93031;93;11.0;all;some;False;2;1;2069.5720105528026;1257192
4179854;930310104;93031;93;11.0;all;none;False;1;0;1007.370868211872;1257282
4179883;930310102;93031;93;11.0;some;none;False;1;0;1703.8685845694768;1257293
4180076;930310502;93031;93;11.0;none;none;False;0;0;1923.552764976303;1257356
4182751;930310202;93031;93;11.0;none;all;False;1;1;1049.1653752985167;1258201
4183196;930310203;93031;93;11.0;none;none;False;0;0;1227.6941575510402;1258338
4183868;930310601;93031;93;11.0;all;none;False;2;0;2677.9873723949813;1258551
4183871;930310102;93031;93;11.0;none;none;False;0;0;2390.7900407732914;1258552
4184391;930310502;93031;93;11.0;some;none;False;2;0;3500.730305067261;1258726
4184553;930480501;93048;93;11.0;none;all;False;0;2;227.82363066188404;1258781
4184939;930481102;93048;93;11.0;some;none;False;1;0;2438.8749306874734;1258901
4185229;930480101;93048;93;11.0;none;some;False;0;2;2291.903699919207;1258998
4186833;930480103;93048;93;11.0;none;none;False;0;0;1985.5740538693024;1259503
4187881;930480803;93048;93;11.0;none;all;False;0;2;1944.0579852811757;1259849
4188945;930480903;93048;93;11.0;all;none;False;2;0;2288.1136530100143;1260195
4189339;930480704;93048;93;11.0;some;some;False;1;1;11383.566994968274;1260326
4189798;930480202;93048;93;11.0;all;all;False;3;4;770.6946228397236;1260467
4190568;930480205;93048;93;11.0;none;none;False;0;0;1656.7234127747804;1260708
4191149;930481101;93048;93;11.0;none;none;False;0;0;1741.0958218896749;1260889
4191187;930480602;93048;93;11.0;all;all;False;1;2;592.2825831734598;1260901
4191748;930480802;93048;93;11.0;none;none;False;0;0;3487.5674366068306;1261074
4191890;930480603;93048;93;11.0;none;all;False;0;3;2346.5503253174948;1261124
4192421;930480604;93048;93;11.0;all;some;False;1;1;220.16108256884138;1261294
4195037;930480203;93048;93;11.0;none;none;False;0;0;2817.7614512954506;1262120
4195040;930481002;93048;93;11.0;all;some;False;1;1;3548.869535751701;1262122
4195089;930481103;93048;93;11.0;none;none;False;0;0;4048.8839457184695;1262139
4196457;930481101;93048;93;11.0;none;some;False;1;1;245.4581066008222;1262582
4196719;930480401;93048;93;11.0;some;some;False;1;1;8026.270225326111;1262677
4197047;930480603;93048;93;11.0;none;none;False;0;0;2818.2075899787023;1262775
4197292;930480301;93048;93;11.0;all;none;False;1;0;1364.6175949580193;1262856
4197700;930480203;93048;93;11.0;none;none;False;0;0;4215.590708271258;1262984
4198029;930480702;93048;93;11.0;some;some;False;2;1;2499.6963706447295;1263093
4200348;930481101;93048;93;11.0;some;all;False;1;9;4955.057098089968;1263829
4203207;930481105;93048;93;11.0;all;none;False;1;0;1686.0892303728363;1264734
4204726;930480802;93048;93;11.0;none;none;False;0;0;2542.057657200547;1265207
4205032;930480404;93048;93;11.0;none;all;False;0;1;1642.1744320577398;1265306
4205340;930480701;93048;93;11.0;some;none;False;1;0;3540.5490477122703;1265396
4206135;930480404;93048;93;11.0;none;none;False;0;0;2990.25933945164;1265652
4207062;930480604;93048;93;11.0;all;all;False;1;1;1494.913813443279;1265960
4208301;930480601;93048;93;11.0;some;none;False;1;0;2514.9561103177666;1266371
4208716;930480404;93048;93;11.0;none;none;False;0;0;502.5938139301429;1266504
4209061;930480301;93048;93;11.0;all;none;False;2;0;3030.1939132419434;1266620
4210401;930481103;93048;93;11.0;none;none;False;0;0;3484.1571625309266;1267055
4210832;930480202;93048;93;11.0;all;none;False;1;0;172.0109208883939;1267197
4210995;930480903;93048;93;11.0;some;some;False;1;1;9969.428343001278;1267247
4211147;930480903;93048;93;11.0;none;none;False;0;0;4582.345433912988;1267294
4211412;930480204;93048;93;11.0;none;none;False;0;0;3220.1478480189544;1267380
4211440;930480204;93048;93;11.0;none;none;False;0;0;2793.0327734320767;1267388
4211441;930480203;93048;93;11.0;none;all;False;0;1;2089.681318447221;1267389
4212977;930480203;93048;93;11.0;none;none;False;0;0;1610.5535808165719;1267892
4213054;930481103;93048;93;11.0;all;all;False;1;1;1072.9136792214647;1267921
4214208;930480403;93048;93;11.0;none;none;False;0;0;1100.709893453143;1268296
4214918;930481102;93048;93;11.0;some;none;False;1;0;5309.84524326041;1268512
4215285;930481105;93048;93;11.0;none;all;False;0;1;2554.2852127109077;1268637
4215676;930480201;93048;93;11.0;some;all;False;1;3;1450.9600297115162;1268766
4216588;930480502;93048;93;11.0;none;all;False;0;3;3345.8413849978115;1269049
4218067;930480802;93048;93;11.0;some;all;False;1;4;7200.478888410625;1269542
4218557;930481103;93048;93;11.0;some;none;False;1;0;764.4530008368437;1269706
4219333;930480201;93048;93;11.0;none;none;False;0;0;2494.5709009880757;1269956
4222056;930480803;93048;93;11.0;none;none;False;0;0;2066.2743536780936;1270820
4222268;930480202;93048;93;11.0;none;all;False;0;2;4182.313505149194;1270886
4222672;930480302;93048;93;11.0;all;none;False;1;0;1564.2795236517554;1271017
4223403;930481105;93048;93;11.0;some;some;False;1;1;10894.442741874007;1271255
4223750;930480902;93048;93;11.0;none;some;False;0;1;5754.0288071479;1271365
4224381;930480401;93048;93;11.0;some;all;False;2;2;5461.037582601565;1271576
4226268;930480301;93048;93;11.0;some;some;False;1;2;3125.9314001582748;1272158
4226674;930480204;93048;93;11.0;none;none;False;0;0;1052.940314835632;1272295
4227280;930480902;93048;93;11.0;all;all;False;1;3;1302.3616810912815;1272488
4227367;930481103;93048;93;11.0;all;none;False;1;0;3743.8028664736357;1272519
4228118;930480202;93048;93;11.0;none;none;False;0;0;2475.5271649531805;1272771
4228911;930480202;93048;93;11.0;all;none;False;1;0;35.019884501119904;1273021
4229855;930480501;93048;93;11.0;all;none;False;1;0;1620.6397536044374;1273323
4230403;930480703;93048;93;11.0;some;some;False;1;1;3445.202063282685;1273495
4230664;930480104;93048;93;11.0;all;all;False;1;2;563.215536011027;1273581
4231002;930481105;93048;93;11.0;none;none;False;0;0;1857.097933634411;1273685
4231487;930480404;93048;93;11.0;none;none;False;0;0;1636.9674306504287;1273837
4232932;930480101;93048;93;11.0;some;none;False;1;0;6219.319631116348;1274292
4233498;930481105;93048;93;11.0;all;none;False;1;0;3626.0966656479814;1274476
4235113;930661002;93066;93;11.0;none;none;False;0;0;2703.8144441463246;1275010
4236638;930661101;93066;93;11.0;none;none;False;0;0;46.44340772547717;1275516
4237184;930661102;93066;93;11.0;all;all;False;1;2;1110.3366635869918;1275705
4238853;930661003;93066;93;11.0;none;none;False;0;0;1251.1983156638516;1276256
4239189;930661002;93066;93;11.0;all;none;False;1;0;1207.1400452104092;1276368
4239376;930661501;93066;93;11.0;some;none;False;1;0;1367.4008353621673;1276423
4239466;930661103;93066;93;11.0;all;some;False;1;1;2349.2131696199963;1276457
4239830;930660301;93066;93;11.0;all;none;False;1;0;1630.9220417229515;1276571
4239882;930660201;93066;93;11.0;none;some;False;0;1;964.640019965303;1276585
4240203;930660902;93066;93;11.0;none;none;False;0;0;2678.702298834148;1276705
4240229;930660801;93066;93;11.0;none;none;False;0;0;8363.423319066022;1276714
4240612;930661102;93066;93;11.0;none;none;False;0;0;355.7480063849658;1276837
4241713;930660908;93066;93;11.0;none;none;False;0;0;1163.9979819677874;1277205
4242389;930661102;93066;93;11.0;all;none;False;1;0;931.3507033145709;1277430
4242979;930660601;93066;93;11.0;all;all;False;1;1;1092.032320167905;1277614
4243582;930660701;93066;93;11.0;some;some;False;1;1;3050.5642514998226;1277804
4243922;930660201;93066;93;11.0;none;none;False;0;0;4543.949596544296;1277924
4244250;930660802;93066;93;11.0;all;none;False;1;0;1163.4116902797125;1278019
4245368;930660602;93066;93;11.0;all;none;False;1;0;1681.8327267155014;1278383
4245998;930661103;93066;93;11.0;some;some;False;1;2;3222.167951297839;1278589
4247453;930660902;93066;93;11.0;none;none;False;0;0;2749.46572175525;1279067
4247634;930660201;93066;93;11.0;none;none;False;0;0;3336.5764530945376;1279129
4248369;930660908;93066;93;11.0;none;none;False;0;0;2594.930844307677;1279367
4248736;930660904;93066;93;11.0;none;none;False;0;0;1355.341494507316;1279484
4249772;930661103;93066;93;11.0;none;none;False;0;0;895.0212751816778;1279808
4249827;930661001;93066;93;11.0;some;some;False;1;1;3452.5368642706844;1279829
4250218;930660102;93066;93;11.0;all;some;False;1;2;2868.4202761877177;1279949
4251131;930661102;93066;93;11.0;none;none;False;0;0;2339.042533799926;1280237
4251780;930660908;93066;93;11.0;some;some;False;2;2;5771.247775422461;1280446
4251991;930660502;93066;93;11.0;all;all;False;1;2;411.1931376862784;1280516
4252053;930660904;93066;93;11.0;some;some;False;1;1;4444.162536875844;1280534
4252319;930660802;93066;93;11.0;some;all;False;1;2;775.0200424101956;1280621
4253079;930660902;93066;93;11.0;none;none;False;0;0;2022.3653999933545;1280880
4255099;930660901;93066;93;11.0;none;all;False;0;2;1101.5683991052776;1281509
4257299;930660906;93066;93;11.0;some;some;False;1;2;179.5485614215337;1282193
4257444;930660908;93066;93;11.0;none;none;False;0;0;833.73260586986;1282234
4257939;930660905;93066;93;11.0;none;none;False;0;0;2720.251179649794;1282396
4258638;930661103;93066;93;11.0;some;none;False;1;0;2706.6327538172754;1282634
4259426;930660201;93066;93;11.0;some;some;False;1;2;1726.5382320909548;1282886
4259664;930660908;93066;93;11.0;none;none;False;0;0;1390.0989327269267;1282957
4260336;930660302;93066;93;11.0;all;none;False;1;0;5821.474592200075;1283180
4260647;930661001;93066;93;11.0;some;some;False;1;2;4272.059985734681;1283280
4261410;930661002;93066;93;11.0;none;none;False;0;0;1940.3890948675576;1283509
4261413;930660903;93066;93;11.0;none;all;False;0;1;35.82248685590004;1283510
4262216;930660201;93066;93;11.0;none;none;False;0;0;2731.187622320524;1283776
4263237;930660904;93066;93;11.0;none;all;False;0;2;1182.7926967875558;1284109
4263701;930660501;93066;93;11.0;some;none;False;2;0;6935.511348333579;1284264
4263984;930660703;93066;93;11.0;some;all;False;1;5;2657.9605300801027;1284345
4265451;930660504;93066;93;11.0;none;all;False;0;2;1228.919293771741;1284811
4265567;930661001;93066;93;11.0;all;none;False;1;0;977.6033260277441;1284852
4267260;930660802;93066;93;11.0;none;none;False;0;0;1810.4846097011427;1285407
4267265;930660908;93066;93;11.0;none;none;False;0;0;1498.0236702006414;1285409
4268396;930661103;93066;93;11.0;none;none;False;0;0;3464.5848632711277;1285784
4271334;930661101;93066;93;11.0;none;some;False;0;1;1602.198060804218;1286721
4271954;930661103;93066;93;11.0;some;some;False;1;2;1950.9982525722917;1286937
4272611;930660502;93066;93;11.0;some;none;False;1;0;3174.523608777051;1287153
4273351;930660101;93066;93;11.0;none;all;False;0;2;1715.919208447654;1287390
4275547;930660202;93066;93;11.0;some;none;False;1;0;3264.4186510774657;1288109
4277816;930661002;93066;93;11.0;all;all;False;1;1;2508.6943932995996;1288866
4278801;930660301;93066;93;11.0;some;some;False;1;2;3427.9809790096647;1289177
4279861;930661501;93066;93;11.0;none;none;False;0;0;270.8414261993484;1289527
4281703;940020102;94002;94;11.0;none;none;False;0;0;3336.4333652137907;1290124
4283199;940020204;94002;94;11.0;none;none;False;0;0;2509.230207276325;1290589
4284156;940020206;94002;94;11.0;all;some;False;2;1;2782.732775433573;1290898
4284234;940020203;94002;94;11.0;some;some;False;2;1;9018.054786730881;1290921
4284380;940020101;94002;94;11.0;none;none;False;0;0;5804.936571366454;1290971
4285090;940020104;94002;94;11.0;all;none;False;3;0;1872.3643711003424;1291196
4286040;940020203;94002;94;11.0;all;all;False;1;7;3388.7557258924094;1291498
4289761;940020106;94002;94;11.0;all;all;False;1;3;1316.2537695377496;1292642
4291817;940020103;94002;94;11.0;none;none;False;0;0;2267.3063228183846;1293278
4295301;940020204;94002;94;11.0;none;none;False;0;0;2992.285092775836;1294377
4295715;940020109;94002;94;11.0;all;all;False;1;2;1236.1669718927951;1294506
4296161;940020105;94002;94;11.0;some;some;False;1;2;978.2481482400916;1294648
4296672;940020203;94002;94;11.0;none;none;False;0;0;1986.4444457853879;1294813
4297100;940020102;94002;94;11.0;all;none;False;1;0;2388.4756141145854;1294953
4304209;940030106;94003;94;11.0;none;all;False;0;6;1519.941835602092;1297191
4305110;940160101;94016;94;11.0;some;all;False;1;4;5853.016520567879;1297486
4305192;940160101;94016;94;11.0;all;none;False;1;0;2170.914367017026;1297513
4305604;940160108;94016;94;11.0;none;none;False;0;0;2270.2140335852378;1297641
4306660;940160101;94016;94;11.0;all;all;False;1;3;867.5177024764469;1298001
4307736;940030109;94003;94;11.0;some;none;False;2;0;5219.736943311431;1298354
4308430;940160108;94016;94;11.0;none;none;False;0;0;1203.8891784406906;1298570
4308907;940030101;94003;94;11.0;all;none;False;1;0;1534.7991683567677;1298716
4309922;940160111;94016;94;11.0;none;none;False;0;0;2650.8350709952256;1299045
4310002;940030103;94003;94;11.0;none;none;False;0;0;660.3236760674433;1299066
4310221;940160111;94016;94;11.0;none;some;False;0;1;3678.9636693629673;1299139
4310504;940030105;94003;94;11.0;some;all;False;1;2;3547.4502656812483;1299234
4311626;940030105;94003;94;11.0;none;none;False;0;0;1662.4269881425691;1299596
4312485;940030105;94003;94;11.0;some;none;False;1;0;4870.601967715631;1299878
4312734;940160109;94016;94;11.0;none;all;False;0;2;2861.2020384580537;1299959
4313157;940160111;94016;94;11.0;none;none;False;0;0;108.65097062903784;1300100
4313238;940160111;94016;94;11.0;none;none;False;0;0;2367.9785421594142;1300129
4314329;940160111;94016;94;11.0;none;none;False;0;0;4561.845447438295;1300485
4315043;940160105;94016;94;11.0;some;none;False;1;0;3090.1094876627876;1300718
4316849;940030108;94003;94;11.0;some;some;False;1;2;7509.954791990135;1301281
4317358;940160105;94016;94;11.0;all;all;False;1;1;3740.4789292794326;1301447
4318738;940160111;94016;94;11.0;some;all;False;1;2;956.9680460518485;1301886
4318789;940030101;94003;94;11.0;none;none;False;0;0;3196.6919325008466;1301902
4319402;940160111;94016;94;11.0;none;none;False;0;0;986.8013132593816;1302103
4319730;940160104;94016;94;11.0;all;all;False;1;2;1520.6309223140393;1302214
4320002;940030103;94003;94;11.0;none;none;False;0;0;1294.530639904497;1302300
4321265;940030104;94003;94;11.0;some;some;False;1;3;10348.93905873343;1302708
4322078;940160108;94016;94;11.0;some;none;False;1;0;4667.1288879370695;1302965
4322579;940030102;94003;94;11.0;none;none;False;0;0;1216.8437640045772;1303128
4323391;940030102;94003;94;11.0;none;none;False;0;0;4108.323450870206;1303388
4323820;940160103;94016;94;11.0;some;none;False;1;0;8429.653342506836;1303526
4325570;940160101;94016;94;11.0;none;none;False;0;0;4103.100327967348;1304081
4325721;940160111;94016;94;11.0;none;all;False;0;1;980.0629933152844;1304122
4326489;940160105;94016;94;11.0;all;some;False;2;2;4865.981925127309;1304361
4327449;940190105;94019;94;11.0;all;all;False;2;3;1554.3518152737026;1304675
4327687;940190101;94019;94;11.0;none;none;False;0;0;410.0372295407023;1304752
4328174;940190107;94019;94;11.0;some;none;False;1;0;3832.5804579581627;1304906
4328330;940190105;94019;94;11.0;all;none;False;1;0;1868.863534667838;1304957
4328861;940190101;94019;94;11.0;none;none;False;0;0;80.42977894890235;1305116
4330678;940190101;94019;94;11.0;none;none;False;0;0;1881.8165551008306;1305710
4333131;940190104;94019;94;11.0;some;some;False;1;1;6749.894000607374;1306501
4335106;940420106;94042;94;11.0;all;none;False;1;0;2240.2317919526113;1307135
4337918;940180110;94018;94;11.0;none;all;False;0;1;2969.7216266654113;1308055
4340402;940180101;94018;94;11.0;none;none;False;0;0;2339.310807784502;1308852
4341520;940690101;94069;94;11.0;none;none;False;0;0;1581.9098205074886;1309192
4342602;940180108;94018;94;11.0;some;none;False;1;0;4375.4625255839555;1309540
4343166;940180105;94018;94;11.0;some;none;False;1;0;8386.998342787068;1309730
4343488;940180101;94018;94;11.0;all;none;False;4;0;356.4578879701104;1309822
4343973;940180104;94018;94;11.0;all;none;False;2;0;7992.031454431006;1309984
4346945;940690102;94069;94;11.0;none;none;False;0;0;2624.5790741976452;1310910
4347543;940420103;94042;94;11.0;none;none;False;0;0;3558.856212916143;1311109
4349638;940690103;94069;94;11.0;none;all;False;0;2;3153.4658135793416;1311789
4350946;940690102;94069;94;11.0;some;some;False;1;1;4559.82482239457;1312193
4354911;940180103;94018;94;11.0;all;some;False;1;1;2808.615714924772;1313498
4356239;940420107;94042;94;11.0;all;all;False;1;2;4181.363520248225;1313933
4358712;940180102;94018;94;11.0;all;some;False;2;1;2266.1033029025402;1314747
4359779;940420101;94042;94;11.0;all;all;False;2;4;2156.135772303029;1315073
4359989;940420104;94042;94;11.0;some;some;False;1;1;6846.462220727874;1315137
4360805;940180107;94018;94;11.0;some;none;False;1;0;4750.305906984582;1315403
4361495;940180103;94018;94;11.0;all;all;False;2;3;2643.956584188209;1315623
4362599;940180104;94018;94;11.0;all;all;False;1;1;1395.614649520372;1315980
4363326;940180108;94018;94;11.0;none;none;False;0;0;2293.522088209231;1316215
4363528;940420101;94042;94;11.0;none;none;False;0;0;6137.314327088042;1316285
4364698;940180110;94018;94;11.0;all;some;False;2;1;2460.990471786506;1316662
4365022;940220110;94022;94;11.0;none;none;False;0;0;3661.4198020114773;1316777
4365178;940220201;94022;94;11.0;all;all;False;1;1;1099.0141098201784;1316830
4366144;940220107;94022;94;11.0;none;none;False;0;0;4585.964235930894;1317141
4366280;940220203;94022;94;11.0;none;none;False;0;0;1500.975921660654;1317187
4367708;940220205;94022;94;11.0;some;none;False;1;0;5005.048290147756;1317664
4367731;940220204;94022;94;11.0;none;none;False;0;0;3381.552399745149;1317669
4369705;940220108;94022;94;11.0;none;none;False;0;0;188.99320045721834;1318292
4370005;940220107;94022;94;11.0;all;all;False;1;1;3147.608450887183;1318384
4370196;940220204;94022;94;11.0;all;all;False;3;3;4009.6635991912335;1318447
4370384;940220106;94022;94;11.0;some;none;False;1;0;7164.4165686846345;1318510
4371593;940220113;94022;94;11.0;some;none;False;1;0;5310.300697015542;1318902
4372013;940220202;94022;94;11.0;all;all;False;1;2;1905.0862012855105;1319046
4373507;940220204;94022;94;11.0;some;all;False;1;2;321.0414539147753;1319522
4375334;940220106;94022;94;11.0;some;some;False;1;1;3595.4001460439667;1320134
4375702;940220204;94022;94;11.0;some;none;False;1;0;4736.416432511141;1320248
4376073;940220110;94022;94;11.0;all;some;False;1;1;4422.431851140922;1320373
4376328;940220206;94022;94;11.0;none;none;False;0;0;1080.7560653039934;1320461
4378230;940220110;94022;94;11.0;none;some;False;0;1;6070.908172306314;1321063
4378301;940220109;94022;94;11.0;none;none;False;0;0;3387.253091229649;1321088
4383579;940220113;94022;94;11.0;none;all;False;0;2;1740.9776971297442;1322847
4384155;940220206;94022;94;11.0;all;all;False;1;3;3069.125470785636;1323034
4384803;940220202;94022;94;11.0;some;some;False;1;1;1925.1169977294771;1323226
4387535;940330115;94033;94;11.0;all;some;False;2;2;8063.317256205655;1324111
4388920;940330109;94033;94;11.0;none;none;False;0;0;4174.330397860677;1324560
4390900;940330111;94033;94;11.0;some;none;False;2;0;8118.589312938006;1325163
4392407;940330107;94033;94;11.0;some;some;False;1;1;7652.161089584979;1325654
4392775;940330102;94033;94;11.0;none;all;False;0;1;1039.624916960385;1325777
4393398;940330113;94033;94;11.0;some;some;False;1;3;2284.3210102257144;1325974
4393713;940330110;94033;94;11.0;none;none;False;0;0;475.8098084970732;1326082
4393771;940330102;94033;94;11.0;none;none;False;0;0;2660.2419980228633;1326098
4394870;940330103;94033;94;11.0;all;some;False;1;1;2136.5667477628313;1326464
4395511;940330108;94033;94;11.0;some;some;False;1;2;3837.7811247525647;1326669
4396370;940330115;94033;94;11.0;all;some;False;2;2;11663.870490248535;1326935
4397286;940330106;94033;94;11.0;all;none;False;2;0;3641.601958462644;1327222
4397850;940330118;94033;94;11.0;none;none;False;0;0;4005.64675094122;1327400
4401722;940330105;94033;94;11.0;all;all;False;1;2;1758.9700640574542;1328645
4401947;940330101;94033;94;11.0;none;none;False;0;0;1144.2162298447356;1328729
4406339;940330106;94033;94;11.0;none;none;False;0;0;1433.4597219970337;1330145
4406551;940330115;94033;94;11.0;none;none;False;0;0;1176.6649181281728;1330206
4406653;940330120;94033;94;11.0;some;none;False;1;0;3742.814324395822;1330236
4406944;940330106;94033;94;11.0;all;none;False;1;0;2141.372900542096;1330324
4406997;940330104;94033;94;11.0;all;all;False;2;2;4048.5197746569643;1330338
4407241;940330112;94033;94;11.0;some;some;False;1;1;11074.347612700756;1330423
4408933;940340101;94034;94;11.0;some;some;False;1;2;2166.334677731907;1330936
4409687;940380113;94038;94;11.0;all;none;False;1;0;2489.492236732617;1331186
4409810;940340101;94034;94;11.0;none;none;False;0;0;3368.987547515538;1331232
4410807;940380110;94038;94;11.0;all;none;False;1;0;2819.603132581221;1331551
4411178;940380107;94038;94;11.0;none;all;False;0;2;3080.4384590579175;1331674
4412492;940340106;94034;94;11.0;some;some;False;1;1;3483.7891352632105;1332096
4412731;940340108;94034;94;11.0;none;all;False;0;1;2071.5056183563156;1332170
4413193;940380107;94038;94;11.0;none;none;False;0;0;10400.80947599403;1332307
4417199;940380105;94038;94;11.0;some;some;False;2;1;4795.721003652736;1333589
4420805;940380107;94038;94;11.0;all;all;False;1;2;807.6436589806648;1334744
