person_id;household_id;activity_index;iris_id;commune_id;departement_id;region_id;preceding_trip_index;following_trip_index;purpose;start_time;end_time;is_first;is_last
9207314;4149170;0;930290704;93029;93;11;-1;0;home;;57564.0;True;False
9207314;4149170;1;930290704;93029;93;11;0;1;shop;58164.0;61764.0;False;False
9207314;4149170;2;930290704;93029;93;11;1;-1;home;62364.0;;False;True
9211056;4150723;0;930290801;93029;93;11;-1;0;home;;29088.0;True;False
9211056;4150723;1;930290203;93029;93;11;0;1;education;30888.0;60888.0;False;False
9211056;4150723;2;930290801;93029;93;11;1;2;home;62088.0;66288.0;False;False
9211056;4150723;3;930530117;93053;93;11;2;3;leisure;67488.0;75288.0;False;False
9211056;4150723;4;930290801;93029;93;11;3;-1;home;76488.0;;False;True
9211057;4150723;0;930290801;93029;93;11;-1;0;home;;19848.0;True;False
9211057;4150723;1;930270102;93027;93;11;0;1;other;20748.0;20808.0;False;False
9211057;4150723;2;751207711;75120;75;11;1;2;work;23448.0;26148.0;False;False
9211057;4150723;3;751207711;75120;75;11;2;3;work;28848.0;54048.0;False;False
9211057;4150723;4;751207711;75120;75;11;3;4;work;55848.0;56748.0;False;False
9211057;4150723;5;930290801;93029;93;11;4;-1;home;60348.0;;False;True
9211058;4150723;0;930290801;93029;93;11;-1;0;home;;28351.0;True;False
9211058;4150723;1;930290203;93029;93;11;0;1;education;30151.0;64051.0;False;False
9211058;4150723;2;930290801;93029;93;11;1;-1;home;65851.0;;False;True
9211059;4150723;0;930290801;93029;93;11;-1;0;home;;63924.0;True;False
9211059;4150723;1;751083101;75108;75;11;0;1;shop;65724.0;67824.0;False;False
9211059;4150723;2;930290801;93029;93;11;1;-1;home;69924.0;;False;True
9211060;4150723;0;930290801;93029;93;11;-1;0;home;;29095.0;True;False
9211060;4150723;1;930290502;93029;93;11;0;1;education;29395.0;58495.0;False;False
9211060;4150723;2;930290801;93029;93;11;1;2;home;58795.0;61495.0;False;False
9211060;4150723;3;930270104;93027;93;11;2;3;leisure;62095.0;65695.0;False;False
9211060;4150723;4;930290801;93029;93;11;3;-1;home;66295.0;;False;True
9211061;4150723;0;930290801;93029;93;11;-1;0;home;;29431.0;True;False
9211061;4150723;1;930290603;93029;93;11;0;1;education;30031.0;64831.0;False;False
9211061;4150723;2;930290801;93029;93;11;1;-1;home;65431.0;;False;True
9213281;4151534;0;930290101;93029;93;11;-1;0;home;;29187.0;True;False
9213281;4151534;1;930080111;93008;93;11;0;1;work;31587.0;68787.0;False;False
9213281;4151534;2;930290101;93029;93;11;1;-1;home;70887.0;;False;True
9213283;4151534;0;930290101;93029;93;11;-1;0;home;;28843.0;True;False
9213283;4151534;1;930290202;93029;93;11;0;1;education;29023.0;32023.0;False;False
9213283;4151534;2;930290101;93029;93;11;1;-1;home;32203.0;;False;True
9213284;4151534;0;930290101;93029;93;11;-1;0;home;;29404.0;True;False
9213284;4151534;1;930290202;93029;93;11;0;1;education;30004.0;40804.0;False;False
9213284;4151534;2;930290101;93029;93;11;1;2;home;41404.0;47404.0;False;False
9213284;4151534;3;930290202;93029;93;11;2;3;education;48004.0;58804.0;False;False
9213284;4151534;4;930290101;93029;93;11;3;-1;home;59404.0;;False;True
9213285;4151534;0;930290101;93029;93;11;-1;0;home;;30914.0;True;False
9213285;4151534;1;930290101;93029;93;11;0;1;home;31214.0;32714.0;False;False
9213285;4151534;2;930290203;93029;93;11;1;2;education;33314.0;66014.0;False;False
9213285;4151534;3;930290101;93029;93;11;2;-1;home;66914.0;;False;True
9213286;4151534;0;930290101;93029;93;11;-1;0;home;;28626.0;True;False
9213286;4151534;1;930290203;93029;93;11;0;1;education;28746.0;58206.0;False;False
9213286;4151534;2;930290101;93029;93;11;1;-1;home;58926.0;;False;True
9216031;4152648;0;930290203;93029;93;11;-1;0;home;;55328.0;True;False
9216031;4152648;1;930290301;93029;93;11;0;1;shop;55928.0;58328.0;False;False
9216031;4152648;2;930290203;93029;93;11;1;-1;home;58928.0;;False;True
9216032;4152648;0;930290203;93029;93;11;-1;0;home;;27292.0;True;False
9216032;4152648;1;930290804;93029;93;11;0;1;work;29092.0;56092.0;False;False
9216032;4152648;2;930270102;93027;93;11;1;2;leisure;57892.0;65092.0;False;False
9216032;4152648;3;930290203;93029;93;11;2;3;home;66892.0;70492.0;False;False
9216032;4152648;4;930290804;93029;93;11;3;4;work;71692.0;81292.0;False;False
9216032;4152648;5;930290203;93029;93;11;4;-1;home;82192.0;;False;True
9216033;4152648;0;930290203;93029;93;11;-1;0;home;;29430.0;True;False
9216033;4152648;1;930300101;93030;93;11;0;1;work;31530.0;68130.0;False;False
9216033;4152648;2;930290503;93029;93;11;1;2;other;70230.0;72030.0;False;False
9216033;4152648;3;930290203;93029;93;11;2;-1;home;72630.0;;False;True
9216034;4152648;0;930290203;93029;93;11;-1;0;home;;33915.0;True;False
9216034;4152648;1;930290302;93029;93;11;0;1;other;34515.0;42015.0;False;False
9216034;4152648;2;930290203;93029;93;11;1;2;home;42615.0;60015.0;False;False
9216034;4152648;3;930290603;93029;93;11;2;3;shop;60615.0;61815.0;False;False
9216034;4152648;4;930290203;93029;93;11;3;-1;home;62415.0;;False;True
9218152;4153537;0;930290203;93029;93;11;-1;0;home;;33971.0;True;False
9218152;4153537;1;930290203;93029;93;11;0;1;shop;34571.0;37871.0;False;False
9218152;4153537;2;930290203;93029;93;11;1;-1;home;38471.0;;False;True
9218798;4153812;0;930290203;93029;93;11;-1;0;home;;39930.0;True;False
9218798;4153812;1;751166303;75116;75;11;0;1;leisure;40830.0;41130.0;False;False
9218798;4153812;2;940550105;94055;94;11;1;2;leisure;42630.0;46230.0;False;False
9218798;4153812;3;930290203;93029;93;11;2;-1;home;47130.0;;False;True
9222475;4155301;0;930290101;93029;93;11;-1;0;home;;40272.0;True;False
9222475;4155301;1;930290102;93029;93;11;0;1;shop;40872.0;42672.0;False;False
9222475;4155301;2;930290101;93029;93;11;1;2;home;43272.0;54672.0;False;False
9222475;4155301;3;930070118;93007;93;11;2;3;leisure;56472.0;58272.0;False;False
9222475;4155301;4;930290101;93029;93;11;3;-1;home;61872.0;;False;True
9222476;4155301;0;930290101;93029;93;11;-1;0;home;;55711.0;True;False
9222476;4155301;1;952770501;95277;95;11;0;1;shop;59311.0;61111.0;False;False
9222476;4155301;2;930290101;93029;93;11;1;-1;home;64711.0;;False;True
9222477;4155301;0;930290101;93029;93;11;-1;0;home;;28275.0;True;False
9222477;4155301;1;930290903;93029;93;11;0;1;work;30915.0;67035.0;False;False
9222477;4155301;2;930290101;93029;93;11;1;2;home;69015.0;70215.0;False;False
9222477;4155301;3;920780109;92078;92;11;2;3;leisure;71415.0;80775.0;False;False
9222477;4155301;4;930290101;93029;93;11;3;-1;home;81135.0;;False;True
9229109;4157914;0;930290102;93029;93;11;-1;0;home;;34312.0;True;False
9229109;4157914;1;930290102;93029;93;11;0;1;shop;34612.0;35812.0;False;False
9229109;4157914;2;930290102;93029;93;11;1;-1;home;36112.0;;False;True
9229110;4157914;0;930290102;93029;93;11;-1;0;home;;60895.0;True;False
9229110;4157914;1;930290102;93029;93;11;0;1;other;61195.0;70795.0;False;False
9229110;4157914;2;930290102;93029;93;11;1;-1;home;71095.0;;False;True
9229111;4157914;0;930290102;93029;93;11;-1;0;home;;57711.0;True;False
9229111;4157914;1;930300101;93030;93;11;0;1;other;58611.0;60411.0;False;False
9229111;4157914;2;930290102;93029;93;11;1;-1;home;61911.0;;False;True
9229112;4157914;0;930290102;93029;93;11;-1;0;home;;28451.0;True;False
9229112;4157914;1;930290203;93029;93;11;0;1;education;28871.0;58751.0;False;False
9229112;4157914;2;930290102;93029;93;11;1;-1;home;60851.0;;False;True
9230566;4158453;0;930290603;93029;93;11;-1;0;home;;53141.0;True;False
9230566;4158453;1;930080120;93008;93;11;0;1;leisure;56741.0;56741.0;False;False
9230566;4158453;2;930290603;93029;93;11;1;-1;home;60341.0;;False;True
9232387;4159170;0;930290604;93029;93;11;-1;0;home;;45802.0;True;False
9232387;4159170;1;930010402;93001;93;11;0;1;leisure;46702.0;50302.0;False;False
9232387;4159170;2;930010501;93001;93;11;1;2;shop;50602.0;61102.0;False;False
9232387;4159170;3;930290604;93029;93;11;2;3;home;62002.0;66802.0;False;False
9232387;4159170;4;930080106;93008;93;11;3;4;leisure;67102.0;71002.0;False;False
9232387;4159170;5;930290604;93029;93;11;4;-1;home;71302.0;;False;True
9232388;4159170;0;930290604;93029;93;11;-1;0;home;;31129.0;True;False
9232388;4159170;1;930290502;93029;93;11;0;1;education;31729.0;61129.0;False;False
9232388;4159170;2;930290604;93029;93;11;1;-1;home;61609.0;;False;True
9232389;4159170;0;930290604;93029;93;11;-1;0;home;;39901.0;True;False
9232389;4159170;1;930290201;93029;93;11;0;1;work;40801.0;72001.0;False;False
9232389;4159170;2;930290604;93029;93;11;1;-1;home;73201.0;;False;True
9232390;4159170;0;930290604;93029;93;11;-1;0;home;;31927.0;True;False
9232390;4159170;1;930290901;93029;93;11;0;1;other;32227.0;32827.0;False;False
9232390;4159170;2;930290604;93029;93;11;1;2;home;33127.0;42427.0;False;False
9232390;4159170;3;930290903;93029;93;11;2;3;other;43027.0;43327.0;False;False
9232390;4159170;4;930290604;93029;93;11;3;4;home;43627.0;49627.0;False;False
9232390;4159170;5;930290604;93029;93;11;4;5;other;49927.0;60427.0;False;False
9232390;4159170;6;930290901;93029;93;11;5;6;other;60727.0;61627.0;False;False
9232390;4159170;7;930290604;93029;93;11;6;-1;home;61927.0;;False;True
9242006;4162951;0;930290602;93029;93;11;-1;0;home;;34978.0;True;False
9242006;4162951;1;930290503;93029;93;11;0;1;work;35878.0;69178.0;False;False
9242006;4162951;2;930290602;93029;93;11;1;-1;home;70378.0;;False;True
9245108;4164200;0;930310104;93031;93;11;-1;0;home;;22742.0;True;False
9245108;4164200;1;920260203;92026;92;11;0;1;work;23342.0;69242.0;False;False
9245108;4164200;2;930310104;93031;93;11;1;-1;home;70142.0;;False;True
9252724;4167209;0;930310201;93031;93;11;-1;0;home;;29047.0;True;False
9252724;4167209;1;930310201;93031;93;11;0;1;other;29347.0;29647.0;False;False
9252724;4167209;2;930310201;93031;93;11;1;2;home;29947.0;30247.0;False;False
9252724;4167209;3;920500804;92050;92;11;2;3;work;31267.0;45847.0;False;False
9252724;4167209;4;920500303;92050;92;11;3;4;leisure;46147.0;51247.0;False;False
9252724;4167209;5;920500804;92050;92;11;4;5;work;51547.0;56047.0;False;False
9252724;4167209;6;920500804;92050;92;11;5;6;work;56647.0;69247.0;False;False
9252724;4167209;7;930310201;93031;93;11;6;-1;home;70747.0;;False;True
9252725;4167209;0;930310201;93031;93;11;-1;0;home;;37224.0;True;False
9252725;4167209;1;952100401;95210;95;11;0;1;shop;37824.0;38124.0;False;False
9252725;4167209;2;930310201;93031;93;11;1;-1;home;38424.0;;False;True
9252726;4167209;0;930310201;93031;93;11;-1;0;home;;28377.0;True;False
9252726;4167209;1;930310401;93031;93;11;0;1;education;28797.0;58677.0;False;False
9252726;4167209;2;930310201;93031;93;11;1;-1;home;60777.0;;False;True
9252727;4167209;0;930310201;93031;93;11;-1;0;home;;28326.0;True;False
9252727;4167209;1;956120000;95612;95;11;0;1;other;33426.0;33726.0;False;False
9252727;4167209;2;920240304;92024;92;11;1;2;other;35526.0;41826.0;False;False
9252727;4167209;3;930310201;93031;93;11;2;-1;home;42726.0;;False;True
9252728;4167209;0;930310201;93031;93;11;-1;0;home;;26641.0;True;False
9252728;4167209;1;930310304;93031;93;11;0;1;education;27841.0;42841.0;False;False
9252728;4167209;2;930310201;93031;93;11;1;2;home;43741.0;46741.0;False;False
9252728;4167209;3;930310304;93031;93;11;2;3;education;47341.0;59041.0;False;False
9252728;4167209;4;930310201;93031;93;11;3;4;home;60241.0;60841.0;False;False
9252728;4167209;5;954280101;95428;95;11;4;5;other;62341.0;70441.0;False;False
9252728;4167209;6;930310201;93031;93;11;5;-1;home;75241.0;;False;True
9253056;4167320;0;930310601;93031;93;11;-1;0;home;;37352.0;True;False
9253056;4167320;1;920500802;92050;92;11;0;1;shop;40052.0;44552.0;False;False
9253056;4167320;2;930310601;93031;93;11;1;-1;home;45452.0;;False;True
9253057;4167320;0;930310601;93031;93;11;-1;0;home;;57907.0;True;False
9253057;4167320;1;920360503;92036;92;11;0;1;leisure;58507.0;65107.0;False;False
9253057;4167320;2;930700118;93070;93;11;1;2;leisure;66007.0;72307.0;False;False
9253057;4167320;3;930310601;93031;93;11;2;-1;home;73207.0;;False;True
9253058;4167320;0;930310601;93031;93;11;-1;0;home;;27223.0;True;False
9253058;4167320;1;954270104;95427;95;11;0;1;education;27523.0;38923.0;False;False
9253058;4167320;2;930310601;93031;93;11;1;2;home;39223.0;49723.0;False;False
9253058;4167320;3;920040604;92004;92;11;2;3;shop;50923.0;59323.0;False;False
9253058;4167320;4;930310601;93031;93;11;3;4;home;60523.0;63823.0;False;False
9253058;4167320;5;930310104;93031;93;11;4;5;leisure;64123.0;69523.0;False;False
9253058;4167320;6;930310601;93031;93;11;5;-1;home;69823.0;;False;True
9253059;4167320;0;930310601;93031;93;11;-1;0;home;;49431.0;True;False
9253059;4167320;1;951970101;95197;95;11;0;1;leisure;50031.0;56031.0;False;False
9253059;4167320;2;930310601;93031;93;11;1;-1;home;56631.0;;False;True
9253060;4167320;0;930310601;93031;93;11;-1;0;home;;34169.0;True;False
9253060;4167320;1;930310501;93031;93;11;0;1;shop;35969.0;39569.0;False;False
9253060;4167320;2;930310601;93031;93;11;1;2;home;42269.0;69269.0;False;False
9253060;4167320;3;920620103;92062;92;11;2;3;other;70469.0;71369.0;False;False
9253060;4167320;4;930310601;93031;93;11;3;-1;home;73169.0;;False;True
9253061;4167320;0;930310601;93031;93;11;-1;0;home;;28964.0;True;False
9253061;4167320;1;920040302;92004;92;11;0;1;education;31064.0;42164.0;False;False
9253061;4167320;2;920360204;92036;92;11;1;2;leisure;43964.0;48764.0;False;False
9253061;4167320;3;930310601;93031;93;11;2;3;home;52364.0;55964.0;False;False
9253061;4167320;4;930390102;93039;93;11;3;4;leisure;57464.0;64964.0;False;False
9253061;4167320;5;930310601;93031;93;11;4;-1;home;66764.0;;False;True
9253879;4167617;0;930310601;93031;93;11;-1;0;home;;30813.0;True;False
9253879;4167617;1;920360503;92036;92;11;0;1;work;34413.0;68613.0;False;False
9253879;4167617;2;930310601;93031;93;11;1;-1;home;72213.0;;False;True
9253880;4167617;0;930310601;93031;93;11;-1;0;home;;51689.0;True;False
9253880;4167617;1;930720116;93072;93;11;0;1;shop;53489.0;67889.0;False;False
9253880;4167617;2;930310601;93031;93;11;1;-1;home;69689.0;;False;True
9253881;4167617;0;930310601;93031;93;11;-1;0;home;;31407.0;True;False
9253881;4167617;1;930310403;93031;93;11;0;1;education;31707.0;59307.0;False;False
9253881;4167617;2;930310601;93031;93;11;1;-1;home;59607.0;;False;True
9255831;4168365;0;930310104;93031;93;11;-1;0;home;;33774.0;True;False
9255831;4168365;1;951970105;95197;95;11;0;1;shop;34374.0;34974.0;False;False
9255831;4168365;2;930270113;93027;93;11;1;2;other;35934.0;35994.0;False;False
9255831;4168365;3;930310104;93031;93;11;2;3;home;37674.0;44574.0;False;False
9255831;4168365;4;930310104;93031;93;11;3;4;leisure;44754.0;66174.0;False;False
9255831;4168365;5;930310104;93031;93;11;4;-1;home;66354.0;;False;True
9256071;4168448;0;930310601;93031;93;11;-1;0;home;;20742.0;True;False
9256071;4168448;1;940330105;94033;94;11;0;1;leisure;23442.0;36042.0;False;False
9256071;4168448;2;930550502;93055;93;11;1;2;leisure;37242.0;45342.0;False;False
9256071;4168448;3;930550402;93055;93;11;2;3;leisure;46842.0;52242.0;False;False
9256071;4168448;4;930310601;93031;93;11;3;-1;home;54042.0;;False;True
9257676;4169037;0;930310403;93031;93;11;-1;0;home;;27999.0;True;False
9257676;4169037;1;955000201;95500;95;11;0;1;work;30999.0;72399.0;False;False
9257676;4169037;2;930310403;93031;93;11;1;-1;home;74199.0;;False;True
9262511;4170906;0;930310502;93031;93;11;-1;0;home;;25706.0;True;False
9262511;4170906;1;751062303;75106;75;11;0;1;education;32906.0;58106.0;False;False
9262511;4170906;2;930310502;93031;93;11;1;-1;home;65306.0;;False;True
9270978;4174142;0;930310303;93031;93;11;-1;0;home;;33632.0;True;False
9270978;4174142;1;930790104;93079;93;11;0;1;education;35432.0;62432.0;False;False
9270978;4174142;2;930310303;93031;93;11;1;2;home;64232.0;75032.0;False;False
9270978;4174142;3;952030103;95203;95;11;2;-1;leisure;77732.0;;False;True
9278941;4177223;0;930310104;93031;93;11;-1;0;home;;24954.0;True;False
9278941;4177223;1;920490112;92049;92;11;0;1;work;26754.0;64554.0;False;False
9278941;4177223;2;930310104;93031;93;11;1;-1;home;66354.0;;False;True
9278942;4177223;0;930310104;93031;93;11;-1;0;home;;21859.0;True;False
9278942;4177223;1;952100101;95210;95;11;0;1;work;22759.0;51559.0;False;False
9278942;4177223;2;950180801;95018;95;11;1;2;shop;52759.0;63859.0;False;False
9278942;4177223;3;930310104;93031;93;11;2;-1;home;64759.0;;False;True
9278943;4177223;0;930310104;93031;93;11;-1;0;home;;30134.0;True;False
9278943;4177223;1;930310104;93031;93;11;0;1;education;31034.0;48134.0;False;False
9278943;4177223;2;930310104;93031;93;11;1;2;home;49034.0;57134.0;False;False
9278943;4177223;3;950180903;95018;95;11;2;3;shop;60134.0;66134.0;False;False
9278943;4177223;4;930310104;93031;93;11;3;-1;home;67334.0;;False;True
9280646;4177895;0;930310502;93031;93;11;-1;0;home;;28501.0;True;False
9280646;4177895;1;751197301;75119;75;11;0;1;education;29701.0;60901.0;False;False
9280646;4177895;2;930310502;93031;93;11;1;-1;home;62401.0;;False;True
9282119;4178465;0;930310601;93031;93;11;-1;0;home;;38690.0;True;False
9282119;4178465;1;930310201;93031;93;11;0;1;other;38990.0;41390.0;False;False
9282119;4178465;2;930310202;93031;93;11;1;2;shop;41990.0;43190.0;False;False
9282119;4178465;3;930310601;93031;93;11;2;3;home;43790.0;55790.0;False;False
9282119;4178465;4;930661101;93066;93;11;3;4;shop;57290.0;61190.0;False;False
9282119;4178465;5;930310601;93031;93;11;4;-1;home;63590.0;;False;True
9284940;4179560;0;930310102;93031;93;11;-1;0;home;;40836.0;True;False
9284940;4179560;1;930310103;93031;93;11;0;1;shop;41436.0;43536.0;False;False
9284940;4179560;2;930310102;93031;93;11;1;2;home;44136.0;48036.0;False;False
9284940;4179560;3;930310104;93031;93;11;2;3;other;48636.0;48936.0;False;False
9284940;4179560;4;930310102;93031;93;11;3;4;home;49536.0;60936.0;False;False
9284940;4179560;5;930310601;93031;93;11;4;5;other;61536.0;61836.0;False;False
9284940;4179560;6;930310102;93031;93;11;5;6;home;62736.0;67836.0;False;False
9284940;4179560;7;930310202;93031;93;11;6;7;shop;68736.0;70536.0;False;False
9284940;4179560;8;930310102;93031;93;11;7;-1;home;71436.0;;False;True
9285763;4179854;0;930310104;93031;93;11;-1;0;home;;24528.0;True;False
9285763;4179854;1;940800204;94080;94;11;0;1;work;28128.0;60528.0;False;False
9285763;4179854;2;930310104;93031;93;11;1;-1;home;65028.0;;False;True
9285846;4179883;0;930310102;93031;93;11;-1;0;home;;50793.0;True;False
9285846;4179883;1;930310403;93031;93;11;0;1;leisure;51393.0;59193.0;False;False
9285846;4179883;2;930310102;93031;93;11;1;-1;home;59793.0;;False;True
9285847;4179883;0;930310102;93031;93;11;-1;0;home;;55553.0;True;False
9285847;4179883;1;952100501;95210;95;11;0;1;shop;56453.0;59753.0;False;False
9285847;4179883;2;930310102;93031;93;11;1;2;home;60653.0;69053.0;False;False
9285847;4179883;3;930310601;93031;93;11;2;3;shop;69173.0;69353.0;False;False
9285847;4179883;4;930310102;93031;93;11;3;-1;home;69653.0;;False;True
9286290;4180076;0;930310502;93031;93;11;-1;0;home;;50551.0;True;False
9286290;4180076;1;951970108;95197;95;11;0;1;shop;51151.0;54151.0;False;False
9286290;4180076;2;930310502;93031;93;11;1;-1;home;57151.0;;False;True
9293149;4182751;0;930310202;93031;93;11;-1;0;home;;20656.0;True;False
9293149;4182751;1;930310601;93031;93;11;0;1;work;20956.0;49456.0;False;False
9293149;4182751;2;930310202;93031;93;11;1;-1;home;49756.0;;False;True
9296056;4183868;0;930310601;93031;93;11;-1;0;home;;26665.0;True;False
9296056;4183868;1;930310404;93031;93;11;0;1;work;27565.0;63565.0;False;False
9296056;4183868;2;930310601;93031;93;11;1;-1;home;64465.0;;False;True
9296061;4183871;0;930310102;93031;93;11;-1;0;home;;57775.0;True;False
9296061;4183871;1;930310403;93031;93;11;0;1;shop;58375.0;63475.0;False;False
9296061;4183871;2;930310102;93031;93;11;1;-1;home;64675.0;;False;True
9297409;4184391;0;930310502;93031;93;11;-1;0;home;;36413.0;True;False
9297409;4184391;1;920040502;92004;92;11;0;1;shop;37313.0;59813.0;False;False
9297409;4184391;2;930310502;93031;93;11;1;-1;home;60713.0;;False;True
9297410;4184391;0;930310502;93031;93;11;-1;0;home;;34967.0;True;False
9297410;4184391;1;951970105;95197;95;11;0;1;shop;35567.0;36767.0;False;False
9297410;4184391;2;952100501;95210;95;11;1;2;shop;37667.0;41267.0;False;False
9297410;4184391;3;930310502;93031;93;11;2;-1;home;42167.0;;False;True
9297411;4184391;0;930310502;93031;93;11;-1;0;home;;57668.0;True;False
9297411;4184391;1;951970107;95197;95;11;0;1;shop;58268.0;62168.0;False;False
9297411;4184391;2;930310502;93031;93;11;1;-1;home;63068.0;;False;True
9297412;4184391;0;930310502;93031;93;11;-1;0;home;;46329.0;True;False
9297412;4184391;1;920240302;92024;92;11;0;1;leisure;47529.0;50829.0;False;False
9297412;4184391;2;930310202;93031;93;11;1;2;leisure;52629.0;65229.0;False;False
9297412;4184391;3;930310502;93031;93;11;2;-1;home;66129.0;;False;True
9297413;4184391;0;930310502;93031;93;11;-1;0;home;;23596.0;True;False
9297413;4184391;1;751114312;75111;75;11;0;1;work;26296.0;59596.0;False;False
9297413;4184391;2;930310502;93031;93;11;1;-1;home;62896.0;;False;True
9297414;4184391;0;930310502;93031;93;11;-1;0;home;;46945.0;True;False
9297414;4184391;1;956120000;95612;95;11;0;1;leisure;50545.0;68545.0;False;False
9297414;4184391;2;930310502;93031;93;11;1;-1;home;72145.0;;False;True
9297826;4184553;0;930480501;93048;93;11;-1;0;home;;32641.0;True;False
9297826;4184553;1;930060110;93006;93;11;0;1;work;33541.0;45241.0;False;False
9297826;4184553;2;930480104;93048;93;11;1;2;shop;46441.0;46501.0;False;False
9297826;4184553;3;930060110;93006;93;11;2;3;work;47941.0;59641.0;False;False
9297826;4184553;4;751124677;75112;75;11;3;4;shop;62341.0;66841.0;False;False
9297826;4184553;5;930480501;93048;93;11;4;-1;home;68641.0;;False;True
9298633;4184939;0;930481102;93048;93;11;-1;0;home;;24613.0;True;False
9298633;4184939;1;930480104;93048;93;11;0;1;education;27373.0;56173.0;False;False
9298633;4184939;2;930481102;93048;93;11;1;-1;home;56773.0;;False;True
9298634;4184939;0;930481102;93048;93;11;-1;0;home;;31019.0;True;False
9298634;4184939;1;930481102;93048;93;11;0;1;education;31619.0;43019.0;False;False
9298634;4184939;2;930481102;93048;93;11;1;-1;home;43619.0;;False;True
9298635;4184939;0;930481102;93048;93;11;-1;0;home;;29448.0;True;False
9298635;4184939;1;940520101;94052;94;11;0;1;leisure;30048.0;32148.0;False;False
9298635;4184939;2;930481102;93048;93;11;1;2;home;32748.0;36648.0;False;False
9298635;4184939;3;940330109;94033;94;11;2;3;leisure;37068.0;38448.0;False;False
9298635;4184939;4;930481102;93048;93;11;3;4;home;39048.0;45648.0;False;False
9298635;4184939;5;930620105;93062;93;11;4;5;leisure;46248.0;50448.0;False;False
9298635;4184939;6;930470102;93047;93;11;5;6;other;51048.0;51648.0;False;False
9298635;4184939;7;940330102;94033;94;11;6;7;shop;54648.0;54948.0;False;False
9298635;4184939;8;930480704;93048;93;11;7;8;other;55248.0;55548.0;False;False
9298635;4184939;9;930481102;93048;93;11;8;9;home;55848.0;67248.0;False;False
9298635;4184939;10;930640106;93064;93;11;9;10;other;67548.0;68148.0;False;False
9298635;4184939;11;930770105;93077;93;11;10;11;leisure;69048.0;71448.0;False;False
9298635;4184939;12;930500102;93050;93;11;11;12;other;72348.0;72948.0;False;False
9298635;4184939;13;930481102;93048;93;11;12;-1;home;73548.0;;False;True
9299173;4185229;0;930480101;93048;93;11;-1;0;home;;36192.0;True;False
9299173;4185229;1;930480404;93048;93;11;0;1;work;37092.0;67692.0;False;False
9299173;4185229;2;930480101;93048;93;11;1;-1;home;68592.0;;False;True
9299174;4185229;0;930480101;93048;93;11;-1;0;home;;55325.0;True;False
9299174;4185229;1;930060110;93006;93;11;0;1;shop;56525.0;60125.0;False;False
9299174;4185229;2;930480101;93048;93;11;1;-1;home;62825.0;;False;True
9299175;4185229;0;930480101;93048;93;11;-1;0;home;;30052.0;True;False
9299175;4185229;1;930480704;93048;93;11;0;1;education;31552.0;46252.0;False;False
9299175;4185229;2;930480704;93048;93;11;1;2;leisure;46552.0;48352.0;False;False
9299175;4185229;3;930480704;93048;93;11;2;3;education;48652.0;62452.0;False;False
9299175;4185229;4;930480101;93048;93;11;3;-1;home;64852.0;;False;True
9299176;4185229;0;930480101;93048;93;11;-1;0;home;;32257.0;True;False
9299176;4185229;1;940800202;94080;94;11;0;1;shop;32557.0;33157.0;False;False
9299176;4185229;2;930480101;93048;93;11;1;-1;home;33757.0;;False;True
9304898;4187881;0;930480803;93048;93;11;-1;0;home;;24370.0;True;False
9304898;4187881;1;751197314;75119;75;11;0;1;other;26470.0;26590.0;False;False
9304898;4187881;2;751082903;75108;75;11;1;2;work;28870.0;66070.0;False;False
9304898;4187881;3;930080101;93008;93;11;2;3;other;67570.0;67870.0;False;False
9304898;4187881;4;930480803;93048;93;11;3;-1;home;69670.0;;False;True
9307184;4188945;0;930480903;93048;93;11;-1;0;home;;42418.0;True;False
9307184;4188945;1;940330110;94033;94;11;0;1;shop;43018.0;43918.0;False;False
9307184;4188945;2;930480903;93048;93;11;1;2;home;44518.0;55618.0;False;False
9307184;4188945;3;930290804;93029;93;11;2;3;leisure;61918.0;65518.0;False;False
9307184;4188945;4;930480903;93048;93;11;3;-1;home;70318.0;;False;True
9307186;4188945;0;930480903;93048;93;11;-1;0;home;;25047.0;True;False
9307186;4188945;1;751114106;75111;75;11;0;1;education;26547.0;51447.0;False;False
9307186;4188945;2;930480903;93048;93;11;1;-1;home;53847.0;;False;True
9308045;4189339;0;930480704;93048;93;11;-1;0;home;;34016.0;True;False
9308045;4189339;1;940280406;94028;94;11;0;1;education;35516.0;64616.0;False;False
9308045;4189339;2;930480704;93048;93;11;1;-1;home;66416.0;;False;True
9308047;4189339;0;930480704;93048;93;11;-1;0;home;;30548.0;True;False
9308047;4189339;1;751166223;75116;75;11;0;1;work;33848.0;66548.0;False;False
9308047;4189339;2;930480704;93048;93;11;1;2;home;69548.0;74348.0;False;False
9308047;4189339;3;774680201;77468;77;11;2;3;leisure;76148.0;86048.0;False;False
9308047;4189339;4;930480704;93048;93;11;3;-1;home;88148.0;;False;True
9308048;4189339;0;930480704;93048;93;11;-1;0;home;;28122.0;True;False
9308048;4189339;1;930481002;93048;93;11;0;1;education;28722.0;58122.0;False;False
9308048;4189339;2;930480704;93048;93;11;1;-1;home;58602.0;;False;True
9308049;4189339;0;930480704;93048;93;11;-1;0;home;;27283.0;True;False
9308049;4189339;1;751135111;75113;75;11;0;1;work;28843.0;61483.0;False;False
9308049;4189339;2;930480704;93048;93;11;1;-1;home;63943.0;;False;True
9308050;4189339;0;930480704;93048;93;11;-1;0;home;;29783.0;True;False
